x y z radius
4.704888 3.007248 4.559376 0.048504 
5.092919 2.764728 4.559376 0.068595 
5.286935 6.160007 4.559376 0.048504 
5.286935 8.827727 4.559376 0.048504 
5.335439 5.771975 4.559376 0.097008 
5.432447 5.965991 4.559376 0.048504 
5.480951 1.552128 4.559376 0.068595 
5.529455 1.309608 4.559376 0.068595 
5.529455 4.219848 4.559376 0.048504 
5.529455 4.559376 4.559376 0.048504 
5.529455 4.607880 4.559376 0.048504 
5.626463 1.649136 4.559376 0.048504 
5.723471 1.309608 4.559376 0.048504 
5.820479 3.152760 4.559376 0.084011 
5.917487 2.861736 4.559376 0.048504 
5.917487 9.167255 4.559376 0.048504 
5.917487 9.215759 4.559376 0.068595 
6.062999 1.891656 4.559376 0.048504 
6.111503 2.425200 4.559376 0.048504 
6.111503 3.152760 4.559376 0.068595 
6.111503 8.245679 4.559376 0.048504 
6.111503 8.391191 4.559376 0.048504 
6.160007 3.492288 4.559376 0.048504 
6.160007 3.589296 4.559376 0.048504 
6.208511 1.697640 4.559376 0.048504 
6.257015 1.697640 4.559376 0.048504 
6.354023 1.115592 4.559376 0.048504 
6.402527 1.649136 4.559376 0.048504 
6.596543 2.813232 4.559376 0.068595 
6.596543 5.965991 4.559376 0.068595 
6.693551 2.279688 4.559376 0.048504 
7.081583 1.600632 4.559376 0.048504 
7.178591 5.674967 4.559376 0.048504 
7.227095 2.037168 4.559376 0.068595 
7.227095 2.716224 4.559376 0.084011 
7.227095 4.122840 4.559376 0.097008 
7.372607 4.947407 4.559376 0.084011 
7.372607 8.827727 4.559376 0.048504 
7.421111 8.876231 4.559376 0.048504 
7.469615 8.876231 4.559376 0.048504 
7.518119 8.924735 4.559376 0.048504 
7.615127 4.753392 4.559376 0.084011 
7.712135 5.141423 4.559376 0.048504 
7.906151 3.152760 4.559376 0.097008 
8.051663 4.510872 4.559376 0.048504 
8.100167 5.383943 4.559376 0.068595 
8.148671 4.510872 4.559376 0.068595 
8.245679 3.249768 4.559376 0.048504 
8.245679 7.518119 4.559376 0.048504 
8.439695 4.947407 4.559376 0.048504 
8.924735 2.085672 4.559376 0.068595 
8.973239 1.067088 4.559376 0.048504 
9.070247 2.570712 4.559376 0.084011 
9.118751 3.540792 4.559376 0.048504 
9.506783 2.861736 4.559376 0.097008 
9.555287 2.619216 4.559376 0.048504 
9.991823 3.298272 4.559376 0.048504 
10.040327 8.100167 4.559376 0.048504 
10.137335 3.007248 4.559376 0.048504 
10.137335 7.954655 4.559376 0.068595 
10.185839 7.906151 4.559376 0.048504 
10.379855 6.742055 4.559376 0.048504 
10.379855 6.790559 4.559376 0.048504 
10.379855 7.372607 4.559376 0.048504 
10.428359 6.693551 4.559376 0.048504 
10.476863 6.208511 4.559376 0.118810 
10.767887 6.936071 4.559376 0.068595 
10.913399 5.189927 4.559376 0.048504 
10.961903 3.346776 4.559376 0.048504 
10.961903 3.395280 4.559376 0.048504 
11.058911 3.734808 4.559376 0.048504 
11.252927 5.092919 4.559376 0.048504 
11.301431 5.141423 4.559376 0.048504 
1.940160 5.092919 4.607880 0.048504 
2.231184 5.771975 4.607880 0.068595 
2.328192 5.480951 4.607880 0.048504 
2.667720 5.771975 4.607880 0.068595 
3.055752 5.383943 4.607880 0.048504 
3.395280 2.570712 4.607880 0.097008 
3.395280 2.910240 4.607880 0.068595 
3.395280 7.566623 4.607880 0.048504 
3.443784 7.566623 4.607880 0.048504 
3.492288 6.160007 4.607880 0.048504 
3.589296 7.275599 4.607880 0.048504 
3.637800 7.760639 4.607880 0.048504 
3.686304 7.857647 4.607880 0.048504 
3.783312 4.025832 4.607880 0.048504 
3.831816 4.074336 4.607880 0.048504 
4.219848 3.346776 4.607880 0.048504 
4.219848 3.395280 4.607880 0.048504 
4.316856 5.335439 4.607880 0.048504 
5.141423 2.764728 4.607880 0.084011 
5.238431 8.779223 4.607880 0.048504 
5.383943 5.820479 4.607880 0.068595 
5.432447 4.171344 4.607880 0.048504 
5.432447 5.917487 4.607880 0.068595 
5.480951 4.171344 4.607880 0.048504 
5.480951 4.656384 4.607880 0.048504 
5.529455 1.552128 4.607880 0.048504 
5.577959 1.358112 4.607880 0.048504 
5.577959 4.510872 4.607880 0.048504 
5.626463 1.600632 4.607880 0.048504 
5.771975 1.358112 4.607880 0.048504 
5.820479 1.358112 4.607880 0.048504 
5.868983 3.055752 4.607880 0.068595 
5.868983 3.104256 4.607880 0.048504 
5.917487 2.910240 4.607880 0.048504 
5.917487 2.958744 4.607880 0.068595 
5.917487 3.007248 4.607880 0.068595 
5.917487 4.025832 4.607880 0.048504 
5.917487 9.118751 4.607880 0.068595 
6.062999 3.152760 4.607880 0.048504 
6.062999 8.876231 4.607880 0.048504 
6.111503 2.473704 4.607880 0.048504 
6.111503 2.861736 4.607880 0.048504 
6.111503 8.439695 4.607880 0.048504 
6.160007 3.492288 4.607880 0.068595 
6.208511 1.697640 4.607880 0.048504 
6.208511 3.589296 4.607880 0.048504 
6.402527 3.007248 4.607880 0.048504 
6.548039 2.813232 4.607880 0.048504 
6.596543 5.965991 4.607880 0.068595 
6.693551 2.279688 4.607880 0.048504 
7.081583 1.600632 4.607880 0.048504 
7.130087 5.577959 4.607880 0.048504 
7.130087 5.626463 4.607880 0.048504 
7.178591 2.667720 4.607880 0.048504 
7.227095 2.037168 4.607880 0.084011 
7.227095 4.122840 4.607880 0.097008 
7.275599 2.716224 4.607880 0.097008 
7.324103 8.827727 4.607880 0.048504 
7.372607 4.947407 4.607880 0.097008 
7.566623 4.801895 4.607880 0.068595 
7.712135 5.141423 4.607880 0.048504 
7.906151 3.152760 4.607880 0.097008 
8.100167 5.383943 4.607880 0.068595 
8.197175 4.510872 4.607880 0.048504 
8.245679 3.249768 4.607880 0.048504 
8.245679 4.462368 4.607880 0.048504 
8.294183 7.566623 4.607880 0.048504 
8.342687 7.566623 4.607880 0.048504 
8.439695 4.947407 4.607880 0.048504 
8.924735 2.134176 4.607880 0.084011 
9.070247 2.570712 4.607880 0.097008 
9.167255 3.540792 4.607880 0.048504 
9.506783 2.861736 4.607880 0.097008 
9.555287 2.667720 4.607880 0.048504 
9.991823 3.346776 4.607880 0.048504 
9.991823 3.395280 4.607880 0.068595 
10.040327 8.051663 4.607880 0.048504 
10.088831 8.003159 4.607880 0.048504 
10.185839 3.007248 4.607880 0.048504 
10.234343 3.007248 4.607880 0.048504 
10.428359 7.324103 4.607880 0.048504 
10.476863 6.257015 4.607880 0.108458 
10.476863 7.275599 4.607880 0.048504 
10.767887 6.984575 4.607880 0.048504 
10.913399 5.189927 4.607880 0.048504 
10.961903 3.443784 4.607880 0.048504 
11.301431 5.189927 4.607880 0.048504 
2.231184 5.771975 4.656384 0.068595 
2.619216 5.820479 4.656384 0.068595 
3.055752 5.335439 4.656384 0.048504 
3.395280 2.619216 4.656384 0.097008 
3.395280 2.861736 4.656384 0.068595 
3.492288 6.160007 4.656384 0.048504 
3.492288 7.518119 4.656384 0.068595 
3.540792 7.275599 4.656384 0.048504 
3.589296 7.566623 4.656384 0.048504 
3.589296 7.615127 4.656384 0.068595 
3.637800 7.663631 4.656384 0.048504 
3.637800 7.712135 4.656384 0.048504 
3.637800 7.906151 4.656384 0.048504 
3.880320 4.122840 4.656384 0.048504 
3.928824 1.988664 4.656384 0.048504 
3.928824 4.171344 4.656384 0.048504 
4.171344 3.443784 4.656384 0.048504 
4.219848 3.346776 4.656384 0.048504 
4.219848 3.686304 4.656384 0.048504 
4.219848 3.734808 4.656384 0.048504 
4.316856 5.335439 4.656384 0.048504 
5.092919 2.716224 4.656384 0.068595 
5.092919 8.536703 4.656384 0.048504 
5.141423 8.585207 4.656384 0.048504 
5.189927 2.764728 4.656384 0.048504 
5.189927 8.730719 4.656384 0.048504 
5.238431 2.764728 4.656384 0.048504 
5.335439 5.771975 4.656384 0.084011 
5.383943 4.171344 4.656384 0.048504 
5.432447 5.868983 4.656384 0.048504 
5.529455 4.704888 4.656384 0.048504 
5.577959 1.358112 4.656384 0.048504 
5.577959 1.600632 4.656384 0.068595 
5.626463 1.600632 4.656384 0.048504 
5.674967 1.600632 4.656384 0.048504 
5.723471 1.600632 4.656384 0.048504 
5.723471 4.365360 4.656384 0.048504 
5.771975 1.649136 4.656384 0.048504 
5.868983 3.152760 4.656384 0.068595 
5.868983 3.201264 4.656384 0.084011 
5.917487 2.861736 4.656384 0.048504 
5.917487 9.021743 4.656384 0.068595 
5.917487 9.070247 4.656384 0.048504 
5.965991 4.559376 4.656384 0.048504 
5.965991 9.118751 4.656384 0.068595 
6.014495 8.827727 4.656384 0.048504 
6.062999 3.152760 4.656384 0.068595 
6.111503 2.861736 4.656384 0.048504 
6.111503 3.540792 4.656384 0.048504 
6.111503 8.488199 4.656384 0.048504 
6.160007 3.540792 4.656384 0.068595 
6.208511 1.697640 4.656384 0.048504 
6.208511 3.783312 4.656384 0.068595 
6.548039 2.813232 4.656384 0.048504 
6.548039 5.917487 4.656384 0.048504 
6.596543 2.813232 4.656384 0.048504 
6.693551 2.231184 4.656384 0.068595 
7.130087 5.044415 4.656384 0.048504 
7.178591 2.667720 4.656384 0.048504 
7.227095 2.037168 4.656384 0.097008 
7.227095 4.171344 4.656384 0.084011 
7.324103 2.764728 4.656384 0.084011 
7.372607 4.947407 4.656384 0.097008 
7.518119 4.850399 4.656384 0.068595 
7.712135 5.141423 4.656384 0.048504 
7.906151 3.201264 4.656384 0.097008 
8.100167 5.383943 4.656384 0.084011 
8.245679 3.249768 4.656384 0.048504 
8.294183 4.462368 4.656384 0.048504 
8.391191 4.947407 4.656384 0.048504 
8.391191 7.615127 4.656384 0.048504 
8.973239 2.182680 4.656384 0.068595 
8.973239 2.473704 4.656384 0.048504 
9.021743 2.522208 4.656384 0.048504 
9.167255 3.540792 4.656384 0.048504 
9.506783 2.716224 4.656384 0.048504 
9.506783 2.764728 4.656384 0.048504 
9.506783 2.813232 4.656384 0.068595 
9.991823 3.443784 4.656384 0.068595 
9.991823 3.492288 4.656384 0.068595 
10.040327 3.540792 4.656384 0.048504 
10.088831 8.003159 4.656384 0.048504 
10.282847 3.007248 4.656384 0.048504 
10.331351 3.007248 4.656384 0.048504 
10.525367 6.257015 4.656384 0.137190 
10.525367 7.227095 4.656384 0.048504 
10.767887 6.984575 4.656384 0.068595 
10.913399 5.238431 4.656384 0.048504 
10.961903 3.492288 4.656384 0.068595 
11.301431 5.189927 4.656384 0.048504 
2.279688 5.771975 4.704888 0.048504 
2.619216 5.820479 4.704888 0.068595 
3.055752 5.286935 4.704888 0.048504 
3.346776 2.813232 4.704888 0.068595 
3.395280 2.619216 4.704888 0.097008 
3.492288 6.160007 4.704888 0.048504 
3.540792 7.275599 4.704888 0.048504 
3.540792 7.518119 4.704888 0.068595 
3.637800 7.857647 4.704888 0.048504 
4.171344 3.346776 4.704888 0.048504 
4.219848 3.492288 4.704888 0.048504 
4.219848 3.783312 4.704888 0.048504 
4.365360 5.383943 4.704888 0.048504 
4.947407 5.238431 4.704888 0.048504 
4.995911 5.238431 4.704888 0.048504 
5.044415 2.667720 4.704888 0.048504 
5.044415 5.238431 4.704888 0.048504 
5.092919 2.764728 4.704888 0.048504 
5.092919 5.286935 4.704888 0.068595 
5.141423 5.286935 4.704888 0.068595 
5.286935 2.813232 4.704888 0.048504 
5.286935 5.723471 4.704888 0.084011 
5.335439 2.764728 4.704888 0.068595 
5.335439 4.171344 4.704888 0.048504 
5.529455 4.704888 4.704888 0.048504 
5.577959 1.358112 4.704888 0.068595 
5.626463 1.600632 4.704888 0.048504 
5.820479 1.649136 4.704888 0.048504 
5.868983 1.649136 4.704888 0.048504 
5.868983 2.861736 4.704888 0.048504 
5.868983 3.298272 4.704888 0.048504 
5.917487 3.249768 4.704888 0.068595 
5.917487 8.876231 4.704888 0.068595 
5.917487 8.924735 4.704888 0.068595 
5.917487 8.973239 4.704888 0.048504 
5.965991 4.559376 4.704888 0.048504 
5.965991 8.827727 4.704888 0.048504 
6.014495 3.201264 4.704888 0.068595 
6.014495 3.492288 4.704888 0.048504 
6.014495 3.637800 4.704888 0.048504 
6.014495 9.167255 4.704888 0.048504 
6.062999 1.600632 4.704888 0.048504 
6.062999 3.540792 4.704888 0.048504 
6.111503 8.488199 4.704888 0.068595 
6.160007 1.697640 4.704888 0.048504 
6.160007 2.910240 4.704888 0.048504 
6.208511 3.589296 4.704888 0.068595 
6.208511 3.637800 4.704888 0.068595 
6.208511 3.734808 4.704888 0.068595 
6.257015 3.686304 4.704888 0.048504 
6.499535 2.861736 4.704888 0.068595 
6.548039 5.917487 4.704888 0.048504 
6.645047 2.813232 4.704888 0.048504 
6.645047 4.462368 4.704888 0.048504 
6.645047 4.510872 4.704888 0.048504 
6.693551 2.279688 4.704888 0.048504 
6.693551 4.413864 4.704888 0.048504 
7.130087 2.667720 4.704888 0.048504 
7.178591 5.044415 4.704888 0.048504 
7.227095 2.037168 4.704888 0.068595 
7.227095 4.171344 4.704888 0.068595 
7.227095 5.044415 4.704888 0.048504 
7.324103 4.995911 4.704888 0.048504 
7.372607 2.764728 4.704888 0.068595 
7.421111 4.898903 4.704888 0.108458 
7.518119 4.850399 4.704888 0.108458 
7.906151 3.201264 4.704888 0.108458 
8.100167 5.383943 4.704888 0.084011 
8.197175 5.044415 4.704888 0.048504 
8.245679 3.298272 4.704888 0.048504 
8.342687 4.510872 4.704888 0.048504 
8.342687 4.947407 4.704888 0.048504 
8.391191 4.462368 4.704888 0.068595 
8.439695 4.413864 4.704888 0.048504 
8.439695 7.615127 4.704888 0.048504 
8.973239 2.231184 4.704888 0.084011 
8.973239 2.425200 4.704888 0.048504 
9.070247 2.570712 4.704888 0.097008 
9.070247 3.346776 4.704888 0.048504 
9.167255 3.492288 4.704888 0.048504 
9.506783 2.861736 4.704888 0.097008 
10.040327 3.589296 4.704888 0.048504 
10.040327 3.637800 4.704888 0.048504 
10.137335 8.051663 4.704888 0.048504 
10.379855 3.055752 4.704888 0.048504 
10.573871 6.257015 4.704888 0.097008 
10.573871 7.178591 4.704888 0.048504 
10.767887 7.033079 4.704888 0.048504 
10.913399 5.286935 4.704888 0.048504 
10.961903 3.540792 4.704888 0.068595 
11.301431 5.238431 4.704888 0.048504 
2.279688 5.771975 4.753392 0.048504 
2.619216 5.820479 4.753392 0.048504 
3.055752 5.286935 4.753392 0.048504 
3.346776 2.813232 4.753392 0.084011 
3.395280 2.619216 4.753392 0.097008 
3.492288 6.160007 4.753392 0.048504 
3.540792 7.275599 4.753392 0.048504 
3.540792 7.469615 4.753392 0.048504 
3.637800 7.906151 4.753392 0.048504 
4.171344 3.346776 4.753392 0.048504 
4.413864 5.432447 4.753392 0.048504 
4.947407 5.383943 4.753392 0.048504 
4.995911 2.667720 4.753392 0.048504 
4.995911 5.383943 4.753392 0.048504 
5.044415 5.335439 4.753392 0.068595 
5.092919 2.764728 4.753392 0.048504 
5.189927 5.238431 4.753392 0.048504 
5.238431 5.723471 4.753392 0.084011 
5.335439 4.219848 4.753392 0.048504 
5.383943 2.716224 4.753392 0.048504 
5.529455 4.656384 4.753392 0.048504 
5.577959 1.406616 4.753392 0.048504 
5.626463 1.600632 4.753392 0.068595 
5.723471 3.831816 4.753392 0.068595 
5.820479 3.346776 4.753392 0.048504 
5.868983 8.827727 4.753392 0.068595 
5.917487 1.697640 4.753392 0.048504 
5.917487 4.510872 4.753392 0.048504 
5.965991 1.649136 4.753392 0.048504 
5.965991 3.201264 4.753392 0.108458 
5.965991 3.492288 4.753392 0.048504 
6.014495 1.649136 4.753392 0.048504 
6.014495 3.443784 4.753392 0.048504 
6.014495 3.540792 4.753392 0.048504 
6.014495 3.637800 4.753392 0.068595 
6.014495 5.674967 4.753392 0.048504 
6.014495 9.167255 4.753392 0.048504 
6.062999 3.492288 4.753392 0.048504 
6.111503 8.536703 4.753392 0.048504 
6.160007 1.697640 4.753392 0.048504 
6.160007 2.958744 4.753392 0.048504 
6.208511 3.540792 4.753392 0.068595 
6.354023 1.358112 4.753392 0.048504 
6.451031 2.861736 4.753392 0.048504 
6.451031 3.007248 4.753392 0.048504 
6.451031 3.055752 4.753392 0.048504 
6.451031 3.104256 4.753392 0.048504 
6.451031 3.249768 4.753392 0.068595 
6.451031 3.298272 4.753392 0.048504 
6.451031 3.346776 4.753392 0.048504 
6.499535 3.152760 4.753392 0.048504 
6.499535 3.201264 4.753392 0.048504 
6.499535 3.395280 4.753392 0.048504 
6.548039 2.231184 4.753392 0.048504 
6.548039 5.965991 4.753392 0.048504 
6.645047 2.813232 4.753392 0.048504 
6.693551 2.231184 4.753392 0.068595 
6.742055 4.413864 4.753392 0.048504 
7.130087 2.619216 4.753392 0.048504 
7.275599 2.037168 4.753392 0.068595 
7.275599 4.171344 4.753392 0.084011 
7.275599 5.044415 4.753392 0.048504 
7.372607 2.813232 4.753392 0.084011 
7.421111 2.279688 4.753392 0.048504 
7.469615 4.898903 4.753392 0.108458 
7.954655 3.152760 4.753392 0.097008 
8.100167 5.383943 4.753392 0.068595 
8.148671 5.044415 4.753392 0.048504 
8.245679 3.298272 4.753392 0.048504 
8.342687 4.898903 4.753392 0.048504 
8.439695 7.615127 4.753392 0.048504 
8.488199 4.413864 4.753392 0.048504 
8.973239 2.279688 4.753392 0.084011 
9.021743 2.376696 4.753392 0.048504 
9.021743 2.473704 4.753392 0.048504 
9.021743 2.522208 4.753392 0.068595 
9.070247 3.346776 4.753392 0.048504 
9.167255 3.443784 4.753392 0.048504 
9.458279 2.861736 4.753392 0.097008 
10.088831 3.686304 4.753392 0.048504 
10.088831 3.734808 4.753392 0.048504 
10.137335 8.051663 4.753392 0.048504 
10.525367 7.130087 4.753392 0.068595 
10.573871 6.305519 4.753392 0.108458 
10.719383 3.686304 4.753392 0.048504 
10.816391 7.081583 4.753392 0.048504 
10.913399 5.286935 4.753392 0.048504 
11.010407 3.589296 4.753392 0.048504 
11.010407 3.637800 4.753392 0.048504 
11.301431 5.238431 4.753392 0.048504 
2.231184 5.723471 4.801895 0.068595 
2.619216 5.868983 4.801895 0.068595 
3.007248 7.372607 4.801895 0.048504 
3.055752 5.238431 4.801895 0.048504 
3.055752 7.178591 4.801895 0.048504 
3.346776 2.813232 4.801895 0.097008 
3.395280 2.619216 4.801895 0.097008 
3.492288 6.160007 4.801895 0.048504 
3.492288 7.421111 4.801895 0.068595 
3.589296 7.227095 4.801895 0.048504 
3.686304 7.906151 4.801895 0.048504 
3.734808 7.372607 4.801895 0.048504 
4.462368 5.432447 4.801895 0.048504 
4.898903 5.383943 4.801895 0.048504 
5.044415 3.201264 4.801895 0.048504 
5.044415 8.682215 4.801895 0.048504 
5.141423 2.764728 4.801895 0.068595 
5.189927 5.189927 4.801895 0.048504 
5.238431 4.074336 4.801895 0.048504 
5.238431 5.723471 4.801895 0.084011 
5.286935 4.025832 4.801895 0.048504 
5.335439 4.025832 4.801895 0.068595 
5.335439 4.171344 4.801895 0.048504 
5.383943 3.977328 4.801895 0.048504 
5.383943 4.074336 4.801895 0.048504 
5.432447 3.928824 4.801895 0.048504 
5.432447 4.122840 4.801895 0.048504 
5.480951 3.928824 4.801895 0.048504 
5.529455 3.880320 4.801895 0.068595 
5.529455 4.365360 4.801895 0.048504 
5.529455 4.656384 4.801895 0.048504 
5.577959 3.831816 4.801895 0.048504 
5.626463 1.406616 4.801895 0.068595 
5.626463 1.600632 4.801895 0.048504 
5.674967 3.831816 4.801895 0.048504 
5.771975 3.395280 4.801895 0.048504 
5.820479 9.555287 4.801895 0.048504 
5.868983 3.298272 4.801895 0.048504 
5.868983 3.395280 4.801895 0.048504 
5.868983 4.510872 4.801895 0.048504 
5.868983 8.730719 4.801895 0.068595 
5.868983 8.779223 4.801895 0.068595 
5.965991 3.492288 4.801895 0.068595 
5.965991 9.167255 4.801895 0.048504 
6.014495 3.249768 4.801895 0.118810 
6.014495 3.443784 4.801895 0.068595 
6.014495 3.540792 4.801895 0.068595 
6.014495 3.589296 4.801895 0.068595 
6.014495 3.637800 4.801895 0.068595 
6.062999 2.085672 4.801895 0.048504 
6.062999 3.492288 4.801895 0.068595 
6.062999 5.626463 4.801895 0.048504 
6.062999 8.536703 4.801895 0.048504 
6.111503 2.037168 4.801895 0.048504 
6.111503 4.656384 4.801895 0.048504 
6.111503 5.626463 4.801895 0.048504 
6.160007 1.746144 4.801895 0.048504 
6.160007 1.891656 4.801895 0.068595 
6.160007 2.037168 4.801895 0.048504 
6.160007 2.958744 4.801895 0.048504 
6.208511 1.940160 4.801895 0.048504 
6.208511 1.988664 4.801895 0.048504 
6.208511 3.540792 4.801895 0.068595 
6.354023 1.358112 4.801895 0.048504 
6.451031 2.910240 4.801895 0.068595 
6.451031 2.958744 4.801895 0.048504 
6.499535 5.917487 4.801895 0.048504 
6.548039 2.231184 4.801895 0.048504 
6.548039 3.443784 4.801895 0.048504 
6.693551 2.182680 4.801895 0.048504 
6.693551 2.813232 4.801895 0.048504 
6.742055 4.462368 4.801895 0.048504 
7.033079 8.585207 4.801895 0.048504 
7.130087 2.667720 4.801895 0.068595 
7.227095 5.044415 4.801895 0.048504 
7.275599 1.988664 4.801895 0.068595 
7.275599 2.037168 4.801895 0.068595 
7.275599 4.171344 4.801895 0.084011 
7.275599 5.044415 4.801895 0.048504 
7.421111 2.328192 4.801895 0.048504 
7.421111 2.813232 4.801895 0.084011 
7.421111 4.898903 4.801895 0.084011 
7.954655 3.201264 4.801895 0.097008 
8.100167 5.044415 4.801895 0.048504 
8.100167 5.383943 4.801895 0.068595 
8.294183 3.346776 4.801895 0.048504 
8.488199 7.615127 4.801895 0.048504 
8.536703 4.462368 4.801895 0.048504 
8.585207 4.462368 4.801895 0.048504 
9.021743 2.328192 4.801895 0.068595 
9.070247 2.570712 4.801895 0.097008 
9.118751 3.249768 4.801895 0.068595 
9.118751 3.346776 4.801895 0.048504 
9.167255 3.395280 4.801895 0.048504 
9.458279 2.861736 4.801895 0.097008 
10.088831 3.783312 4.801895 0.048504 
10.088831 3.831816 4.801895 0.048504 
10.185839 8.051663 4.801895 0.048504 
10.525367 7.081583 4.801895 0.068595 
10.573871 6.354023 4.801895 0.118810 
10.816391 7.081583 4.801895 0.048504 
10.913399 5.335439 4.801895 0.048504 
11.010407 3.686304 4.801895 0.068595 
11.349935 5.286935 4.801895 0.048504 
2.231184 5.723471 4.850399 0.048504 
2.279688 5.383943 4.850399 0.048504 
2.279688 5.432447 4.850399 0.048504 
2.619216 5.868983 4.850399 0.068595 
3.055752 5.238431 4.850399 0.048504 
3.055752 7.372607 4.850399 0.048504 
3.104256 7.227095 4.850399 0.048504 
3.346776 2.667720 4.850399 0.137190 
3.346776 2.764728 4.850399 0.108458 
3.492288 6.160007 4.850399 0.048504 
3.492288 7.372607 4.850399 0.068595 
3.589296 7.227095 4.850399 0.048504 
